"","hr_rfs_E6","lower_ci_E6","upper_ci_E6","pval_E6","hr_rfs_random6","lower_ci_random6","upper_ci_random6","pval_random6"
"237",11.2159832489635,4.81448324544343,26.1291344943592,2.11567012678662e-08,1.0989513975474,0.486385625070487,2.48299725962577,0.820514098745261
"238",4.54692729299387,1.24909286951339,16.551649851165,0.0215980962471949,87607007.0455442,0,Inf,0.997581167437398
"239",1.84234992939342,0.239157973636219,14.1925155608606,0.557480673503835,3.12401954608074,0.403626304904782,24.1795393553372,0.275266932403365
"240",84259434.1590116,0,Inf,0.996942724946774,1.24464904634154,0.167033363846332,9.27450188923991,0.830879321833665
"241",2.88467615046303,1.0632199141103,7.82656192064787,0.037494262481434,4.03280039084583,0.540838982663477,30.0708334896891,0.173715822092639
"242",2.16264637206213,0.487775492675734,9.58850823959442,0.310037643458834,1.46292888789422,0.327948973391473,6.52589611396863,0.618026196563851
"243",4.33599168044046,1.40928831086301,13.3406512407215,0.010518942314133,1.55334458733417,0.595549772994089,4.0515159545268,0.367911630205072
"244",8.64834869095418,1.14974851043373,65.0524305111851,0.036126052428861,2.217489242908,0.789807330722496,6.22589630551356,0.130542090351486
"245",9.24558861397482,4.13907510766932,20.652176294282,5.82318454326673e-08,1.48390518835697,0.646198130176125,3.40758430766827,0.3521097662217
"246",5.79515176658099,2.49847578140704,13.4417088400968,4.25628485653087e-05,26716274.6983446,0,Inf,0.99771156345521
"247",26838186.8232248,0,Inf,0.997680521853747,2.01632383683235,0.553809457145554,7.34108412653885,0.287481713323581
"248",2.52338599489621,1.04020613343514,6.12136063667558,0.040643704663509,8.56750404948245,1.13734912466093,64.5379013763969,0.0370798408213417
"249",5.99661220436273,1.39734181610254,25.7341171037233,0.0159460452742846,4.99244544825355,2.08772172847644,11.9386176873183,0.000300706727442914
"250",2.92608854378521,0.813401097354086,10.5261650050909,0.100224115642263,2.88015946612243,1.00802630174597,8.22926796247936,0.0482808089259821
"251",3.43374166544755,0.433767611606529,27.1817939134787,0.242526308184878,5.7386406593048,0.720781479965098,45.6892935404236,0.0988114713653098
"252",3.1767144766846,1.03223147684158,9.77640683585382,0.0438759032101571,4.3056108408182,1.58947398279337,11.6631570653278,0.00408667160906346
"253",357667043.266594,0,Inf,0.997843596311808,7.2723480257718,2.43073937697517,21.7575961902424,0.000387458341873579
