"","hr_rfs_mammaprint","lower_ci_mammaprint","upper_ci_mammaprint","pval_mammaprint","hr_rfs_random70","lower_ci_random70","upper_ci_random70","pval_random70"
"425",3.23492431351973,2.27738964256765,4.59505704188704,5.52572756923873e-11,4.78600055269545,3.37479059263486,6.78732521667884,1.58116730073591e-18
"426",4.06888559955328,3.13577406889256,5.27966290253141,4.61432120622924e-26,5.3387904546863,3.76791756551896,7.56457194814555,4.4755144864412e-21
"427",3.5350361934017,2.75071468216356,4.54299421517281,5.87271834479911e-23,4.56790400079297,3.26877684078848,6.38335009600327,5.73573039029254e-19
"428",3.27697623658292,2.22633320866688,4.82343488087274,1.76660400606433e-09,12.9974855995531,4.15766883973965,40.6320557077291,1.03242897786192e-05
"429",6.15856883349376,3.64921178560351,10.3934691394208,9.888997999473e-12,5.10599910681933,3.78597811294169,6.88625927068092,1.21619701686091e-26
"430",3.51088489893675,2.56793943747305,4.80007923618001,3.54630924855053e-15,4.23470327793422,2.31326167199097,7.75213287336946,2.89063338115528e-06
"431",3.9703492689962,2.66858538574319,5.90712720006466,1.03119032728678e-11,6.62101025049294,3.11741003125797,14.0622427905137,8.72215633723846e-07
"432",2.85323684841745,2.19962263408136,3.70107144154167,2.82339277923673e-15,3.78741289864091,2.33417032541149,6.14543690690728,6.95342568366598e-08
"433",3.33222114652279,2.12695252226357,5.22047279058056,1.48270251691451e-07,3.91579401046457,2.81030166941979,5.45615543670653,7.32108549707391e-16
"434",9209794.74038644,0,Inf,0.990529570715726,4.28693034920281,3.07887872646493,5.96898203912594,6.76651873936876e-18
"435",3.14209913770229,2.3933801070755,4.12503929566506,1.66257468891438e-16,5.05722108617792,3.38392796454372,7.55792835499414,2.64357478095889e-15
"436",3.5533715359424,2.66580516834289,4.73644864312966,5.29282505218026e-18,6.96956161313237,3.98152690117141,12.2000404078538,1.07057147512078e-11
"437",7.41468549586191,3.29544001965386,16.6829196327838,1.2835857774446e-06,3.99192418635411,2.36329300162949,6.742904370559,2.27211124439025e-07
"438",2.98711464070498,2.10988868805956,4.22906380190145,6.87094092284716e-10,2.69833379217944,1.88383886878722,3.864983027293,6.14846897686369e-08
"439",3.68173608404313,2.53081845650763,5.35604620619471,9.41927188729373e-12,4.76382770950406,3.25914966245277,6.963182669175,7.6051045903729e-16
"440",3.97270516260569,2.55785838086735,6.1701564195443,8.20899891607982e-10,4.13289500160357,2.88091974653654,5.92894721028396,1.28999316516814e-14
"441",3.48355820457497,2.69808823688058,4.49769492293987,1.03311719209657e-21,25838509.8237044,0,Inf,0.991407952903466
"442",4.65866804052997,3.56270043023362,6.09178019226057,2.46921855676695e-29,6.73876591891231,3.17342910412032,14.3097465296872,6.85101370479753e-07
"443",3.99347953388664,1.88156659708896,8.47585135293379,0.000310691266167937,9336836.0412205,0,Inf,0.989966747900439
"444",3.05476369220069,2.33537509087652,3.99575265302894,3.61924386471285e-16,4.10752918611542,3.13651498732046,5.37915364122131,9.93439563595607e-25
"445",26317057.9356466,0,Inf,0.990830943138441,5.38638814661669,2.65885310884879,10.9119143022439,2.94203113187055e-06
